file_name,deepfake,path
deepfake_0234.mp4,1,deepfake_video/insightface/deepfake_0234.mp4
deepfake_0235.mp4,1,deepfake_video/insightface/deepfake_0235.mp4
deepfake_0236.mp4,1,deepfake_video/insightface/deepfake_0236.mp4
deepfake_0237.mp4,1,deepfake_video/insightface/deepfake_0237.mp4
deepfake_0238.mp4,1,deepfake_video/insightface/deepfake_0238.mp4
deepfake_0239.mp4,1,deepfake_video/insightface/deepfake_0239.mp4
deepfake_024.mp4,1,deepfake_video/insightface/deepfake_024.mp4
deepfake_0240.mp4,1,deepfake_video/insightface/deepfake_0240.mp4
deepfake_0241.mp4,1,deepfake_video/insightface/deepfake_0241.mp4
deepfake_0242.mp4,1,deepfake_video/insightface/deepfake_0242.mp4
deepfake_0243.mp4,1,deepfake_video/insightface/deepfake_0243.mp4
deepfake_0244.mp4,1,deepfake_video/insightface/deepfake_0244.mp4
deepfake_0245.mp4,1,deepfake_video/insightface/deepfake_0245.mp4
deepfake_0246.mp4,1,deepfake_video/insightface/deepfake_0246.mp4
deepfake_0247.mp4,1,deepfake_video/insightface/deepfake_0247.mp4
deepfake_0248.mp4,1,deepfake_video/insightface/deepfake_0248.mp4
deepfake_0249.mp4,1,deepfake_video/insightface/deepfake_0249.mp4
deepfake_025.mp4,1,deepfake_video/insightface/deepfake_025.mp4
deepfake_0250.mp4,1,deepfake_video/insightface/deepfake_0250.mp4
deepfake_0251.mp4,1,deepfake_video/insightface/deepfake_0251.mp4
deepfake_0252.mp4,1,deepfake_video/insightface/deepfake_0252.mp4
deepfake_0253.mp4,1,deepfake_video/insightface/deepfake_0253.mp4
deepfake_0254.mp4,1,deepfake_video/insightface/deepfake_0254.mp4
deepfake_0255.mp4,1,deepfake_video/insightface/deepfake_0255.mp4
deepfake_0256.mp4,1,deepfake_video/insightface/deepfake_0256.mp4
deepfake_0257.mp4,1,deepfake_video/insightface/deepfake_0257.mp4
deepfake_0258.mp4,1,deepfake_video/insightface/deepfake_0258.mp4
deepfake_0259.mp4,1,deepfake_video/insightface/deepfake_0259.mp4
deepfake_026.mp4,1,deepfake_video/insightface/deepfake_026.mp4
deepfake_0260.mp4,1,deepfake_video/insightface/deepfake_0260.mp4
deepfake_0261.mp4,1,deepfake_video/insightface/deepfake_0261.mp4
deepfake_0262.mp4,1,deepfake_video/insightface/deepfake_0262.mp4
deepfake_0263.mp4,1,deepfake_video/insightface/deepfake_0263.mp4
deepfake_0264.mp4,1,deepfake_video/insightface/deepfake_0264.mp4
deepfake_0265.mp4,1,deepfake_video/insightface/deepfake_0265.mp4
deepfake_0266.mp4,1,deepfake_video/insightface/deepfake_0266.mp4
deepfake_0267.mp4,1,deepfake_video/insightface/deepfake_0267.mp4
deepfake_0268.mp4,1,deepfake_video/insightface/deepfake_0268.mp4
deepfake_0269.mp4,1,deepfake_video/insightface/deepfake_0269.mp4
deepfake_027.mp4,1,deepfake_video/insightface/deepfake_027.mp4
deepfake_0270.mp4,1,deepfake_video/insightface/deepfake_0270.mp4
deepfake_0271.mp4,1,deepfake_video/insightface/deepfake_0271.mp4
deepfake_0272.mp4,1,deepfake_video/insightface/deepfake_0272.mp4
deepfake_0273.mp4,1,deepfake_video/insightface/deepfake_0273.mp4
deepfake_0274.mp4,1,deepfake_video/insightface/deepfake_0274.mp4
deepfake_0275.mp4,1,deepfake_video/insightface/deepfake_0275.mp4
deepfake_0276.mp4,1,deepfake_video/insightface/deepfake_0276.mp4
deepfake_0277.mp4,1,deepfake_video/insightface/deepfake_0277.mp4
deepfake_0278.mp4,1,deepfake_video/insightface/deepfake_0278.mp4
deepfake_0279.mp4,1,deepfake_video/insightface/deepfake_0279.mp4
deepfake_028.mp4,1,deepfake_video/insightface/deepfake_028.mp4
deepfake_0280.mp4,1,deepfake_video/insightface/deepfake_0280.mp4
deepfake_0281.mp4,1,deepfake_video/insightface/deepfake_0281.mp4
deepfake_0282.mp4,1,deepfake_video/insightface/deepfake_0282.mp4
deepfake_0283.mp4,1,deepfake_video/insightface/deepfake_0283.mp4
deepfake_0284.mp4,1,deepfake_video/insightface/deepfake_0284.mp4
deepfake_0285.mp4,1,deepfake_video/insightface/deepfake_0285.mp4
deepfake_0286.mp4,1,deepfake_video/insightface/deepfake_0286.mp4
deepfake_0287.mp4,1,deepfake_video/insightface/deepfake_0287.mp4
deepfake_0288.mp4,1,deepfake_video/insightface/deepfake_0288.mp4
deepfake_0289.mp4,1,deepfake_video/insightface/deepfake_0289.mp4
deepfake_029.mp4,1,deepfake_video/insightface/deepfake_029.mp4
deepfake_0290.mp4,1,deepfake_video/insightface/deepfake_0290.mp4
deepfake_0291.mp4,1,deepfake_video/insightface/deepfake_0291.mp4
deepfake_0292.mp4,1,deepfake_video/insightface/deepfake_0292.mp4
deepfake_0293.mp4,1,deepfake_video/insightface/deepfake_0293.mp4
deepfake_0294.mp4,1,deepfake_video/insightface/deepfake_0294.mp4
deepfake_0295.mp4,1,deepfake_video/insightface/deepfake_0295.mp4
deepfake_0296.mp4,1,deepfake_video/insightface/deepfake_0296.mp4
deepfake_0297.mp4,1,deepfake_video/insightface/deepfake_0297.mp4
deepfake_0298.mp4,1,deepfake_video/insightface/deepfake_0298.mp4
deepfake_0299.mp4,1,deepfake_video/insightface/deepfake_0299.mp4
deepfake_030.mp4,1,deepfake_video/insightface/deepfake_030.mp4
deepfake_0300.mp4,1,deepfake_video/insightface/deepfake_0300.mp4
deepfake_0301.mp4,1,deepfake_video/insightface/deepfake_0301.mp4
deepfake_0302.mp4,1,deepfake_video/insightface/deepfake_0302.mp4
deepfake_0303.mp4,1,deepfake_video/insightface/deepfake_0303.mp4
deepfake_0304.mp4,1,deepfake_video/insightface/deepfake_0304.mp4
deepfake_0305.mp4,1,deepfake_video/insightface/deepfake_0305.mp4
deepfake_0306.mp4,1,deepfake_video/insightface/deepfake_0306.mp4
deepfake_0307.mp4,1,deepfake_video/insightface/deepfake_0307.mp4
deepfake_0308.mp4,1,deepfake_video/insightface/deepfake_0308.mp4
deepfake_0309.mp4,1,deepfake_video/insightface/deepfake_0309.mp4
deepfake_031.mp4,1,deepfake_video/insightface/deepfake_031.mp4
deepfake_0310.mp4,1,deepfake_video/insightface/deepfake_0310.mp4
deepfake_0311.mp4,1,deepfake_video/insightface/deepfake_0311.mp4
deepfake_0312.mp4,1,deepfake_video/insightface/deepfake_0312.mp4
deepfake_0313.mp4,1,deepfake_video/insightface/deepfake_0313.mp4
deepfake_0314.mp4,1,deepfake_video/insightface/deepfake_0314.mp4
deepfake_0315.mp4,1,deepfake_video/insightface/deepfake_0315.mp4
deepfake_0316.mp4,1,deepfake_video/insightface/deepfake_0316.mp4
deepfake_0317.mp4,1,deepfake_video/insightface/deepfake_0317.mp4
deepfake_0318.mp4,1,deepfake_video/insightface/deepfake_0318.mp4
deepfake_0319.mp4,1,deepfake_video/insightface/deepfake_0319.mp4
deepfake_032.mp4,1,deepfake_video/insightface/deepfake_032.mp4
deepfake_0320.mp4,1,deepfake_video/insightface/deepfake_0320.mp4
deepfake_0321.mp4,1,deepfake_video/insightface/deepfake_0321.mp4
deepfake_0322.mp4,1,deepfake_video/insightface/deepfake_0322.mp4
deepfake_0323.mp4,1,deepfake_video/insightface/deepfake_0323.mp4
deepfake_0324.mp4,1,deepfake_video/insightface/deepfake_0324.mp4
deepfake_0325.mp4,1,deepfake_video/insightface/deepfake_0325.mp4
deepfake_0326.mp4,1,deepfake_video/insightface/deepfake_0326.mp4
deepfake_0327.mp4,1,deepfake_video/insightface/deepfake_0327.mp4
deepfake_0328.mp4,1,deepfake_video/insightface/deepfake_0328.mp4
deepfake_0329.mp4,1,deepfake_video/insightface/deepfake_0329.mp4
deepfake_033.mp4,1,deepfake_video/insightface/deepfake_033.mp4
deepfake_0330.mp4,1,deepfake_video/insightface/deepfake_0330.mp4
deepfake_0331.mp4,1,deepfake_video/insightface/deepfake_0331.mp4
deepfake_0332.mp4,1,deepfake_video/insightface/deepfake_0332.mp4
deepfake_0333.mp4,1,deepfake_video/insightface/deepfake_0333.mp4
deepfake_0334.mp4,1,deepfake_video/insightface/deepfake_0334.mp4
deepfake_0335.mp4,1,deepfake_video/insightface/deepfake_0335.mp4
deepfake_0336.mp4,1,deepfake_video/insightface/deepfake_0336.mp4
deepfake_0337.mp4,1,deepfake_video/insightface/deepfake_0337.mp4
deepfake_0338.mp4,1,deepfake_video/insightface/deepfake_0338.mp4
deepfake_0339.mp4,1,deepfake_video/insightface/deepfake_0339.mp4
deepfake_034.mp4,1,deepfake_video/insightface/deepfake_034.mp4
deepfake_0340.mp4,1,deepfake_video/insightface/deepfake_0340.mp4
deepfake_0341.mp4,1,deepfake_video/insightface/deepfake_0341.mp4
deepfake_0342.mp4,1,deepfake_video/insightface/deepfake_0342.mp4
deepfake_0343.mp4,1,deepfake_video/insightface/deepfake_0343.mp4
deepfake_0344.mp4,1,deepfake_video/insightface/deepfake_0344.mp4
deepfake_0345.mp4,1,deepfake_video/insightface/deepfake_0345.mp4
deepfake_0346.mp4,1,deepfake_video/insightface/deepfake_0346.mp4
deepfake_0347.mp4,1,deepfake_video/insightface/deepfake_0347.mp4
deepfake_0348.mp4,1,deepfake_video/insightface/deepfake_0348.mp4
deepfake_0349.mp4,1,deepfake_video/insightface/deepfake_0349.mp4
deepfake_035.mp4,1,deepfake_video/insightface/deepfake_035.mp4
deepfake_0350.mp4,1,deepfake_video/insightface/deepfake_0350.mp4
deepfake_0351.mp4,1,deepfake_video/insightface/deepfake_0351.mp4
deepfake_0352.mp4,1,deepfake_video/insightface/deepfake_0352.mp4
deepfake_0353.mp4,1,deepfake_video/insightface/deepfake_0353.mp4
deepfake_0354.mp4,1,deepfake_video/insightface/deepfake_0354.mp4
deepfake_0355.mp4,1,deepfake_video/insightface/deepfake_0355.mp4
deepfake_0356.mp4,1,deepfake_video/insightface/deepfake_0356.mp4
deepfake_0357.mp4,1,deepfake_video/insightface/deepfake_0357.mp4
deepfake_0358.mp4,1,deepfake_video/insightface/deepfake_0358.mp4
deepfake_0359.mp4,1,deepfake_video/insightface/deepfake_0359.mp4
deepfake_036.mp4,1,deepfake_video/insightface/deepfake_036.mp4
deepfake_0360.mp4,1,deepfake_video/insightface/deepfake_0360.mp4
deepfake_0361.mp4,1,deepfake_video/insightface/deepfake_0361.mp4
deepfake_0362.mp4,1,deepfake_video/insightface/deepfake_0362.mp4
deepfake_0363.mp4,1,deepfake_video/insightface/deepfake_0363.mp4
deepfake_0364.mp4,1,deepfake_video/insightface/deepfake_0364.mp4
deepfake_0365.mp4,1,deepfake_video/insightface/deepfake_0365.mp4
deepfake_0366.mp4,1,deepfake_video/insightface/deepfake_0366.mp4
deepfake_0367.mp4,1,deepfake_video/insightface/deepfake_0367.mp4
deepfake_0368.mp4,1,deepfake_video/insightface/deepfake_0368.mp4
deepfake_0369.mp4,1,deepfake_video/insightface/deepfake_0369.mp4
deepfake_037.mp4,1,deepfake_video/insightface/deepfake_037.mp4
deepfake_0370.mp4,1,deepfake_video/insightface/deepfake_0370.mp4
deepfake_0371.mp4,1,deepfake_video/insightface/deepfake_0371.mp4
deepfake_0372.mp4,1,deepfake_video/insightface/deepfake_0372.mp4
deepfake_0373.mp4,1,deepfake_video/insightface/deepfake_0373.mp4
deepfake_0374.mp4,1,deepfake_video/insightface/deepfake_0374.mp4
deepfake_0375.mp4,1,deepfake_video/insightface/deepfake_0375.mp4
deepfake_0376.mp4,1,deepfake_video/insightface/deepfake_0376.mp4
deepfake_0377.mp4,1,deepfake_video/insightface/deepfake_0377.mp4
deepfake_0378.mp4,1,deepfake_video/insightface/deepfake_0378.mp4
deepfake_0379.mp4,1,deepfake_video/insightface/deepfake_0379.mp4
deepfake_038.mp4,1,deepfake_video/insightface/deepfake_038.mp4
deepfake_0380.mp4,1,deepfake_video/insightface/deepfake_0380.mp4
deepfake_0381.mp4,1,deepfake_video/insightface/deepfake_0381.mp4
deepfake_0382.mp4,1,deepfake_video/insightface/deepfake_0382.mp4
deepfake_0383.mp4,1,deepfake_video/insightface/deepfake_0383.mp4
deepfake_0384.mp4,1,deepfake_video/insightface/deepfake_0384.mp4
deepfake_0385.mp4,1,deepfake_video/insightface/deepfake_0385.mp4
deepfake_0386.mp4,1,deepfake_video/insightface/deepfake_0386.mp4
deepfake_0387.mp4,1,deepfake_video/insightface/deepfake_0387.mp4
deepfake_0388.mp4,1,deepfake_video/insightface/deepfake_0388.mp4
deepfake_0389.mp4,1,deepfake_video/insightface/deepfake_0389.mp4
deepfake_039.mp4,1,deepfake_video/insightface/deepfake_039.mp4
deepfake_0390.mp4,1,deepfake_video/insightface/deepfake_0390.mp4
deepfake_0391.mp4,1,deepfake_video/insightface/deepfake_0391.mp4
deepfake_0392.mp4,1,deepfake_video/insightface/deepfake_0392.mp4
deepfake_0393.mp4,1,deepfake_video/insightface/deepfake_0393.mp4
deepfake_0394.mp4,1,deepfake_video/insightface/deepfake_0394.mp4
deepfake_0395.mp4,1,deepfake_video/insightface/deepfake_0395.mp4
deepfake_0396.mp4,1,deepfake_video/insightface/deepfake_0396.mp4
deepfake_0397.mp4,1,deepfake_video/insightface/deepfake_0397.mp4
deepfake_0398.mp4,1,deepfake_video/insightface/deepfake_0398.mp4
deepfake_0399.mp4,1,deepfake_video/insightface/deepfake_0399.mp4
deepfake_040.mp4,1,deepfake_video/insightface/deepfake_040.mp4
deepfake_0400.mp4,1,deepfake_video/insightface/deepfake_0400.mp4
deepfake_0401.mp4,1,deepfake_video/insightface/deepfake_0401.mp4
deepfake_0402.mp4,1,deepfake_video/insightface/deepfake_0402.mp4
deepfake_0403.mp4,1,deepfake_video/insightface/deepfake_0403.mp4
deepfake_0404.mp4,1,deepfake_video/insightface/deepfake_0404.mp4
deepfake_0405.mp4,1,deepfake_video/insightface/deepfake_0405.mp4
deepfake_0406.mp4,1,deepfake_video/insightface/deepfake_0406.mp4
deepfake_0407.mp4,1,deepfake_video/insightface/deepfake_0407.mp4
deepfake_0408.mp4,1,deepfake_video/insightface/deepfake_0408.mp4
deepfake_0409.mp4,1,deepfake_video/insightface/deepfake_0409.mp4
deepfake_041.mp4,1,deepfake_video/insightface/deepfake_041.mp4
deepfake_0410.mp4,1,deepfake_video/insightface/deepfake_0410.mp4
deepfake_0411.mp4,1,deepfake_video/insightface/deepfake_0411.mp4
deepfake_0412.mp4,1,deepfake_video/insightface/deepfake_0412.mp4
deepfake_0413.mp4,1,deepfake_video/insightface/deepfake_0413.mp4
deepfake_0414.mp4,1,deepfake_video/insightface/deepfake_0414.mp4
deepfake_0415.mp4,1,deepfake_video/insightface/deepfake_0415.mp4
deepfake_0416.mp4,1,deepfake_video/insightface/deepfake_0416.mp4
deepfake_0417.mp4,1,deepfake_video/insightface/deepfake_0417.mp4
